"time","S","V1","V2","E","Ev","I1","I2","I3","I4","Ia","Rc","Rcp","Ra","BH","BL","CDc","CInc","CRD","CRInc","temperature","rainfall","n","beta_e","beta_e0","lam_e","lam_h","u","P","rho1.rho1","rho2.rho2","HYG","SAN","CWA","e_inc","h_inc","I","R"
4490,15011827.8975264,0,0,10230.782818491,0,301.283893421478,774.065736413173,2808.00182311267,930.023267160069,3814.01493345281,1732227.94659538,557806.494678958,350096.069790902,404666105457.887,28869202685.3565,29183.4189363294,13673391.9112693,10214.1966277153,847011.625406398,23.1287194634773,672627.080710605,0.56604109481628,0.00034038723776488,0.00019,0.000340269371893903,4.39999984466912e-06,407244889113.984,17670816.5810637,0,0,1,1,1,5108.06524967066,66.0520404173157,8627.38965356021,2640130.51106524
4491,15009087.0203581,0,0,10288.4096986801,0,303.131845942272,778.824167711262,2825.27545510303,935.902649043341,3836.13564488671,1732900.20103942,557893.918094052,351956.991753998,407218447634.565,28974276191.1491,29194.1892930543,13678579.8046147,10217.966252569,847324.162787568,23.1231465490988,675876.998912173,0.564885905278017,0.000342278238296848,0.00019,0.000342160147289144,4.3999998456427e-06,409744221093.821,17670805.8107069,0,0,1,1,1,5135.51142556132,66.0399805728135,8679.26976268662,2642751.11088747
4492,15006329.605693,0,0,10344.646478876,0,304.939735480143,783.479735902176,2842.17601757413,941.659418200098,3857.74158004531,1733579.92217251,557981.471919269,353829.33240335,409717400799.742,29078869393.6774,29205.0248458308,13683794.7767572,10221.7586960408,847638.593654916,23.1172284673044,679047.198023533,0.563659167217615,0.000344122853402278,0.00019,0.000344004552876828,4.39999984658416e-06,412189409345.926,17670794.9751542,0,0,1,1,1,5162.24570632871,66.0278479628403,8729.99648720186,2645390.72649513
4493,15003556.4320132,0,0,10399.4765233332,0,306.707023536255,788.031054027539,2858.69847533404,947.291855913597,3878.82633237483,1734266.94290304,558069.158188639,355712.511473049,412162219011.326,29182991853.1263,29215.9241575527,13689036.1117772,10225.5734551434,847954.87631616,23.1109670207991,682136.712371327,0.562361254311369,0.000345920521193542,0.00019,0.000345802026822381,4.39999984749417e-06,414579725511.179,17670784.0758424,0,0,1,1,1,5188.26022373413,66.0156460127282,8779.55474118626,2648048.61256473
4494,15000768.2822878,0,0,10452.8836522306,0,308.433184849057,792.4767691228,2874.8379164889,952.798284092708,3899.38366458383,1734961.09395183,558156.978886157,357605.94563072,414552174013.133,29286652904.8658,29226.8857721421,13694303.0860064,10229.4100202497,848272.968527964,23.1043641168802,685144.600859549,0.560992561916128,0.000347670694083611,0.00019,0.000347552021587059,4.39999984837339e-06,416914459121.094,17670773.1142278,0,0,1,1,1,5213.54734186815,66.0033781675506,8827.92981913729,2650724.01846871
4495,14997965.9437223,0,0,10504.8521459536,0,310.117707538017,796.815562587797,2890.5895537886,958.177065736174,3919.40751031348,1735662.20390727,558244.935945196,359509.048664261,416886555436.193,29389861659.8869,29237.9082150232,13699594.9682609,10233.2678752581,848592.827509696,23.0974217668563,688069.947256234,0.559553506948851,0.000349372838952873,0.00019,0.000349254004094739,4.39999984922243e-06,419192917792.288,17670762.091785,0,0,1,1,1,5238.09965912155,65.9910478910214,8875.10739996406,2653416.18851673
4496,14995150.2075081,0,0,10555.3667492056,0,311.760093242267,801.046150544203,2905.94872592486,963.426605381109,3938.89197574347,1736370.0992811,558333.031247938,361421.231669174,419164670993.199,29492627004.9769,29248.9899936019,13704911.0200766,10237.1464977606,848914.409957336,23.0901420854343,690911.860472529,0.558044527759623,0.000351026437311511,0.00019,0.000350907455894279,4.39999985004189e-06,421414427414.048,17670751.0100064,0,0,1,1,1,5261.91001006926,65.9786586643915,8921.0735508359,2656124.36219821
4497,14992321.8685705,0,0,10604.4126749453,0,313.359857254115,805.167284179818,2920.91089878161,968.545349535644,3957.83134113337,1737084.60456468,558421.266624818,363341.903236417,421385846666.064,29594957602.6344,29260.1295977495,13710250.4959466,10241.0453592123,849237.672057522,23.0825272900758,693669.474834139,0.556466083998123,0.000352630985457446,0.00019,0.000352511873317449,4.39999985083234e-06,423578332328.98,17670739.8704022,0,0,1,1,1,5284.97146726794,65.9662139853406,8965.81473088456,2658847.77442592
4498,14989481.7253162,0,0,10651.9756081522,0,314.916528647426,809.177750079657,2935.47166663745,973.531787095666,3976.22006229925,1737805.54228589,558509.64385399,365270.46964072,423549426886.556,29696861890.7194,29271.3255002921,13715612.6435592,10244.9639251022,849562.569501735,23.0745797003212,696341.950345013,0.554818656473611,0.000354185994629768,0.00019,0.000354066767632338,4.39999985159432e-06,425683995506.705,17670728.6744997,0,0,1,1,1,5307.2773429667,65.953717366867,9009.31779475945,2661585.6557806
4499,14986630.5793805,0,0,10698.0417094183,0,316.429650400843,813.076370543786,2949.62675332004,978.384449745595,3994.05277202545,1738532.73306644,558598.164660807,367206.335029282,425654774709.981,29798348081.8302,29282.5761575036,13720996.7040396,10248.9016551263,849889.057500611,23.0663017370833,698928.472943225,0.55310274700847,0.000355690991157621,0.00019,0.00035557166519223,4.39999985232835e-06,427730798710.599,17670717.4238425,0,0,1,1,1,5328.82119073111,65.9411723361738,9051.56999603572,2664337.23275653
4500,14983769.2353736,0,0,10742.5976183669,0,317.898779515847,816.862003891896,2963.37201331236,983.10191234315,4011.3242814115,1739265.99567978,558686.830717317,369148.901610797,427701271981.913,29899424162.4016,29293.8800096033,13726401.9121911,10252.8580033611,850217.090798381,23.0576959219099,701428.254748935,0.551318878285344,0.000357145516604482,0.00019,0.000357026107579867,4.39999985303495e-06,429718142657.535,17670706.1199904,0,0,1,1,1,5349.59680698041,65.9285824335536,9092.55899047476,2667101.72800789
4501,14980898.5006268,0,0,10785.6304568979,0,319.32348712964,820.533544754561,2976.70343281073,987.682793288066,4028.02958115402,1740005.1471094,558775.643641779,371097.569844731,429688319497.936,30000097891.5184,29305.2354812576,13731827.4967389,10256.8324184402,850546.623687427,23.0487648762157,703840.534304387,0.549467593687931,0.000358549127907811,0.00019,0.000358429651747086,4.39999985371457e-06,431645447170.647,17670694.7645187,0,0,1,1,1,5369.5982324381,65.9159512112707,9132.27283913701,2669878.36059591
4502,14978019.1849377,0,0,10827.1278322597,0,320.703358622846,824.089924351192,2989.61713073446,992.125754874732,4044.16384276365,1740750.00260765,558864.604998196,373051.738630791,431615337156.387,30100376799.4378,29316.6409820862,13737272.6805754,10260.8243437301,850877.610022961,23.0395113204837,706164.57680586,0.547549457135447,0.000359901397514007,0.00019,0.000359781870149765,4.39999985436769e-06,433512151325.073,17670683.3590179,0,0,1,1,1,5388.81975349594,65.9032822324421,9170.70001134688,2672666.34623663
4503,14975132.100316,0,0,10867.0778399482,0,322.037993722024,827.530110754655,3002.10935968721,996.429503628729,4059.72241971703,1741500.37575496,558953.716295859,375010.80549852,433481764104.112,30200268185.8134,29328.0949071705,13742736.6810063,10264.8332175097,851210.003237799,23.0299380734367,708399.674327498,0.545565052910872,0.000361201913508648,0.00019,0.00036108235087806,4.39999985499473e-06,435317713586.696,17670671.9050928,0,0,1,1,1,5407.2559034916,65.8905790699174,9207.82938750965,2675464.89754934
4504,14972238.0607288,0,0,10905.4690664326,0,323.327006596996,830.853109142555,3014.17650686989,1000.59279062725,4074.70084854386,1742256.0785195,559042.978988919,376974.166796946,435287058875.192,30299779117.6165,29339.5956375678,13748218.7099981,10268.8584731487,851543.756357252,23.0200480511784,710545.146036941,0.543514985482955,0.000362450279741965,0.00019,0.000362330697781854,4.39999985559612e-06,437061611943.868,17670660.4043624,0,0,1,1,1,5424.90146389992,65.8778453051577,9243.65026178055,2678273.22430536
4505,14969337.8818455,0,0,10942.2905917086,0,324.570025952992,834.057962035192,3025.81509494529,1004.61441180341,4089.09484984909,1743016.92131715,559132.39447597,378941.217884226,437030699522.675,30398916426.7164,29351.1415408267,13753717.974427,10272.8995392894,851878.822014109,23.0098442663054,712600.338402724,0.541399879322095,0.000363646115949509,0.00019,0.000363526530591436,4.39999985617225e-06,438743344032.129,17670648.8584592,0,0,1,1,1,5441.75146543826,65.8650845271142,9278.15234458597,2681090.53367734
4506,14966432.380783,0,0,10977.5319916794,0,325.766695117599,837.143749520191,3037.02178285432,1008.4932082344,4102.9003292704,1743782.71307196,559221.964099648,380911.353317223,438712183743.291,30497686707.1786,29362.7309715074,13759233.6763285,10276.9558400276,852215.152463713,22.9993298269894,714564.625393341,0.539220378710116,0.000364789057867986,0.00019,0.00036466948503332,4.39999985672351e-06,440362427251.912,17670637.2690285,0,0,1,1,1,5457.80118908613,65.8523003311072,9311.32576499691,2683916.03048883
4507,14963522.3758509,0,0,11011.1833403646,0,326.916672122553,840.109589463828,3047.79336658394,1012.22806641363,4116.11337837109,1744553.26127688,559311.689146253,382883.967040942,440331028995.16,30596096312.2088,29374.3622717036,13764765.0131482,10281.0267950962,852552.699599127,22.9885079360305,716437.408667949,0.536977147544017,0.000365878757346218,0.00019,0.000365759212941203,4.39999985725026e-06,441918398879.254,17670625.6377283,0,0,1,1,1,5473.04616701931,65.839496317705,9343.16107295505,2686748.91746407
4508,14960608.6862972,0,0,11043.2352119381,0,328.019629780342,842.95463770907,3058.12677988695,1015.81791850665,4128.73027546854,1745328.37205478,559401.570845388,384858.452577766,441886772608.511,30694151350.7398,29386.0337715685,13770311.1779934,10285.111820049,852891.414966381,22.9773818898816,718218.117758622,0.534670869133743,0.000366914882451187,0.00019,0.00036679538236201,4.39999985775283e-06,443410816169.516,17670613.9662284,0,0,1,1,1,5487.4821834588,65.8266760916035,9373.64924135154,2689588.39547793
4509,14957692.1320536,0,0,11073.6786825952,0,329.075255755667,845.678088260345,3068.01909495362,1019.26174259108,4140.74748639838,1746107.85021989,559491.610369612,386834.203216442,443378971889.408,30791857683.673,29397.7437898428,13775871.3598857,10289.210326445,853231.249779792,22.965955077644,719906.210244116,0.532302245994043,0.000367897117569148,0.00019,0.000367777677657001,4.39999985823157e-06,444839256454.137,17670602.2562101,0,0,1,1,1,5501.10527543509,65.8138432605075,9402.78166795909,2692433.66380595
4510,14954773.5334819,0,0,11102.505332249,0,330.083252631751,848.279173455105,3077.46752303537,1022.55856288055,4152.16166521474,1746891.49933942,559581.808834112,388810.612200724,444807204216.507,30889220919.7615,29409.4906343846,13781444.7440139,10293.3217220346,853572.154937365,22.9542309800355,721501.17191511,0.529871999630465,0.000368825163501769,0.00019,0.000368705799597916,4.39999985868677e-06,446203317230.425,17670590.5093656,0,0,1,1,1,5513.91173346818,65.801001434013,9430.55017721751,2695283.92037426
4511,14951853.7111198,0,0,11129.7072460584,0,331.043337971519,850.757164122183,3086.46941502057,1025.70744993255,4162.96965482665,1747679.12179548,559672.167296401,390787.072917647,446171067130.86,30986246411.1085,29421.2726027032,13787030.511988,10297.4454109461,853914.081036251,22.9422131683297,723002.516930825,0.527380870319596,0.000369698737557269,0.00019,0.000369579465458107,4.39999985911874e-06,447502616244.419,17670578.7273973,0,0,1,1,1,5525.89810216349,65.7881542224913,9456.94702187347,2698138.36200952
4512,14948933.4854287,0,0,11155.2770157872,0,331.95524437367,853.111369727023,3095.02226196265,1028.7075208404,4173.16848757105,1748470.51884722,559762.686756019,392762.979085345,447470178418.79,31082939248.268,29433.0879824931,13792627.8420934,10301.5807938726,854256.978388269,22.9299053032685,724409.78796703,0.524829616883556,0.000370517573636528,0.00019,0.000370398409098664,4.39999985952775e-06,448736791566.84,17670566.9120175,0,0,1,1,1,5537.06118072452,65.7753052359758,9481.9648844748,2700996.18468858
4513,14946013.6765402,0,0,11179.2077409951,0,332.818719523655,855.341138503807,3103.12369556079,1031.55793940933,4182.75538572249,1749265.49069324,559853.368154267,394737.724940358,448704176187.849,31179304254.9446,29444.9350521712,13798235.9095459,10305.7272682599,854600.797035488,22.917311133947,725722.556355333,0.522219016458859,0.000371281422314145,0.00019,0.000371162381049461,4.39999985991407e-06,449905501662.157,17670555.0649478,0,0,1,1,1,5547.39802338248,65.7624580830509,9505.59687872007,2703856.58378787
4514,14943095.1040054,0,0,11201.4930300627,0,333.633526239587,857.445857574556,3110.77148859316,1034.25791631668,4191.72776194014,1750063.83653415,559944.212373953,396710.705424381,449872718935.901,31275345982.2759,29456.8120814155,13803853.8867467,10309.8842284954,854945.486765851,22.9044344966709,726940.422213765,0.519549864259679,0.000371990050914412,0.00019,0.000371871148585148,4.39999986027795e-06,451008425450.8,17670543.1879186,0,0,1,1,1,5556.90593974357,65.7496163697437,9527.83655066411,2706718.75433248
4515,14940178.5865426,0,0,11222.1270010504,0,334.399442513101,859.424953055251,3117.96355530324,1036.8067092564,4200.08321965212,1750865.35463529,560035.22023915,398681.316370373,450975485613.352,31371068702.6755,29468.7173317049,13809480.943538,10314.0510660967,855290.997128853,22.8912793137889,728063.014568588,0.516822973335635,0.000372643243582193,0.00019,0.000372524495796032,4.39999986061961e-06,452045262364.549,17670531.2826683,0,0,1,1,1,5565.58249505447,65.7367836984197,9548.67787978011,2709581.89124481
4516,14937264.9417882,0,0,11241.1042823929,0,335.116261545201,861.277890149046,3124.69795173924,1039.20362306781,4207.81955337787,1751669.84238967,560126.392514989,400648.954687991,452012175678.551,31466476403.2233,29480.6490568607,13815116.247459,10318.2271699012,855637.277451252,22.877849592497,729089.991467296,0.514039174324118,0.000373240801348675,0.00019,0.000373122223653838,4.39999986093927e-06,453015732395.143,17670519.3509431,0,0,1,1,1,5573.42551038654,65.7239636666812,9568.11527987916,2712445.18959265
4517,14934354.9860464,0,0,11258.4200134295,0,335.783791777114,863.004173226652,3130.97287604686,1041.44800984881,4214.93474898867,1752477.09638098,560217.729907449,402613.018548273,452982509146.42,31561572778.5891,29492.6055035893,13820758.9640011,10322.4119262563,855984.276852819,22.8641494236184,730021.040082779,0.511199315197276,0.000373782542191972,0.00019,0.000373664150072323,4.39999986123716e-06,453919576136.131,17670507.3944964,0,0,1,1,1,5580.43306273938,65.7111598662705,9586.14359988811,2715307.8448367
4518,14931449.5340412,0,0,11274.0698447734,0,336.401856916173,864.603345893949,3136.78666871591,1043.5392690535,4221.42698390696,1753286.91244677,560309.233063185,404572.907567519,453886226630.325,31656361223.4691,29504.5849120261,13826408.2568646,10326.6047192091,856331.944262115,22.8501829803573,730855.876808607,0.508304261003707,0.000374268301092577,0.00019,0.000374150109962737,4.39999986151344e-06,454756554818.023,17670495.415088,0,0,1,1,1,5586.60348506458,65.6983758819764,9602.75812448649,2718169.05307748
4519,14928549.3986692,0,0,11288.0499385186,0,336.970295956786,866.074991046932,3142.1378127808,1045.47684757438,4227.29462724471,1754099.08574168,560400.90256936,406528.022990322,454723089377.245,31750844824.5152,29516.5855162795,13832063.2882142,10330.8049306978,856680.228432297,22.8359545170276,731594.247345427,0.505354893604963,0.000374697930083621,0.00019,0.000374579955284098,4.39999986176831e-06,455526450336.769,17670483.4144837,0,0,1,1,1,5591.93536620997,65.685615290546,9617.95457460361,2721028.01130137
4520,14925655.390753,0,0,11300.3569682877,0,337.488963196497,867.418730914056,3147.02493397536,1047.26023980931,4232.53623988142,1754913.41080076,560492.738953505,408477.767871675,455492879296.276,31845026351.738,29528.6055449766,13837723.2189349,10335.0119407418,857029.077956935,22.821468367757,732235.92677842,0.502352111406925,0.000375071298295952,0.00019,0.000374953555088286,4.39999986200192e-06,456229065275.625,17670471.394455,0,0,1,1,1,5596.42755078548,65.6728816596015,9631.72910777665,2723883.91762594
4521,14922768.3187964,0,0,11310.9881191208,0,337.957728247187,868.634227086078,3151.44680084234,1048.88898771312,4237.15057448229,1755729.68160283,560584.742683391,410421.547258121,456195398980.516,31938908249.3628,29540.6432218086,13843387.2088876,10339.225127633,857378.441285855,22.8067289451671,732780.719645816,0.499296829086144,0.000375388291997997,0.00019,0.000375270795559913,4.39999986221443e-06,456864222920.438,17670459.3567782,0,0,1,1,1,5600.07913895097,65.6601785465619,9644.07831837102,2726735.97154434
4522,14919888.9887404,0,0,11319.9410872082,0,338.376476041456,869.721180533498,3155.4023247978,1050.36268083414,4241.13657545685,1756547.6916339,560676.914166922,412358.768367867,456830471722.378,32032492626.1163,29552.6967660768,13849054.4171646,10343.4438681269,857728.26674098,22.7917407390286,733228.45999843,0.496189977311205,0.000375648814630403,0.00019,0.000375531580050992,4.39999986240598e-06,457431767268.413,17670447.3032339,0,0,1,1,1,5602.88948612706,65.6475094975701,9654.99923766374,2729583.37416869
4523,14917018.203721,0,0,11327.2140794663,0,338.745106834214,870.679331611683,3158.89056015092,1051.68095633578,4244.49337885878,1757367.23395059,560769.253752047,414288.840769838,457397941522.38,32125781244.9196,29564.7643932388,13854724.0023449,10347.6675376336,858078.502532182,22.7765083148944,733579.011450212,0.493032502459257,0.000375852786835452,0.00019,0.000375735829110363,4.39999986257669e-06,457931563030.411,17670435.2356068,0,0,1,1,1,5604.85820262949,65.6348780464264,9664.48933379139,2732425.32847248
4524,14914156.7638282,0,0,11332.8058129603,0,339.063536199529,871.508460053788,3161.91070407943,1052.84349900314,4247.22031222743,1758188.10124353,560861.76172669,416211.176561589,457897673091.471,32218775511.9528,29576.8443154546,13860395.1227481,10351.8955104091,858429.096773135,22.7610363127083,733832.267219794,0.48982536632773,0.000376000146481234,0.00019,0.000375883480507889,4.39999986272666e-06,458363495626.826,17670423.1556845,0,0,1,1,1,5605.98515322802,65.6222877135281,9672.54651156332,2735261.03953181
4525,14911305.4658661,0,0,11336.7155141739,0,339.33169502277,872.208384951571,3164.46209656118,1053.85004123491,4249.31689437142,1759010.08590074,560954.438318697,418125.190546044,458329551846.93,32311476465.1241,29588.9347421324,13866066.9366896,10356.1271597463,858779.997497156,22.7453294453922,733988.150163016,0.486569545841357,0.000376090848680574,0.00019,0.000375974489253403,4.39999986285602e-06,458727471177.1,17670411.0652579,0,0,1,1,1,5606.27045663047,65.6097420048148,9679.16911214185,2738089.71476548
4526,14908465.103115,0,0,11338.9429181281,0,339.549529488086,872.778964724225,3166.54422026217,1054.70036302061,4250.78283509514,1759832.98007097,561047.283695803,420030.300407006,458693483901.92,32403884761.7931,29601.0338804743,13871738.6027334,10360.361858166,859131.152673038,22.7293924974101,734046.612796424,0.4832660327546,0.000376124865804703,0.00019,0.000376008827610402,4.39999986296483e-06,459023416482.942,17670398.9661195,0,0,1,1,1,5605.71448489287,65.597244410722,9684.35591259024,2740910.56417378
4527,14905636.4650954,0,0,11339.4882673502,0,339.717001061276,873.220097075327,3168.1567003815,1055.39429190337,4251.61803486858,1760656.57572697,561140.297965616,421925.926883383,458989396048.727,32496000665.8291,29613.1399360214,13877409.2799456,10364.5989776075,859482.510220875,22.7132303233105,734007.637311732,0.479915833349542,0.000376102187491677,0.00019,0.000375986485104491,4.39999986305317e-06,459251279005.301,17670386.860064,0,0,1,1,1,5604.31786275653,65.58479840514,9688.10612529005,2743722.80057597
4528,14902820.3373325,0,0,11338.3523106957,0,339.834086468075,873.531718938027,3169.29930445361,1055.93170292825,4251.8225844411,1761480.66472867,561233.481175618,423811.493942084,459217235735.763,32587824033.9623,29625.2511131978,13883078.1281465,10368.8378896192,859834.018027856,22.6968478462484,733871.235581251,0.476519968129378,0.000376022820649528,0.00019,0.000375907468526559,4.39999986312112e-06,459411026835.15,17670374.7488868,0,0,1,1,1,5602.08146691277,65.5724074443816,9690.41939722907,2746525.63984638
4529,14900017.5011239,0,0,11335.5363020235,0,339.900777667928,873.713806408602,3169.97194210831,1056.31251857646,4251.3967643999,1762305.03888628,561326.83331319,425686.428949541,459376971038.39,32679354301.358,29637.3656158547,13888744.3081621,10373.0779655491,860185.623964043,22.6802500564849,733637.449154269,0.473079471507551,0.000375886789454166,0.00019,0.000375771801930708,4.39999986316872e-06,459502648658.169,17670362.6343841,0,0,1,1,1,5599.00642519643,65.5600749661568,9691.29580916121,2749318.30114901
4530,14897228.7333081,0,0,11331.0419987269,0,339.917081823281,873.766374668482,3170.17466478898,1056.53670868542,4250.34104467356,1763129.49002322,561420.35430565,427550.162841803,459468590623.624,32770590466.3805,29649.4816478122,13894406.9820751,10377.3185767343,860537.275898118,22.6634420098676,733306.349244397,0.469595391492664,0.00037569413534201,0.00019,0.000375579526626914,4.399999863196e-06,459526153713.354,17670350.5183522,0,0,1,1,1,5595.09411570874,65.5478043885554,9690.73587463971,2752100.00717067
4531,14894454.8060351,0,0,11324.8716601222,0,339.88302126444,873.689477894897,3169.90766542943,1056.60429035488,4248.65608398153,1763953.81003896,561514.044020307,429402.13029316,459492103708.786,32861531074.5391,29661.597413401,13900065.3134742,10381.5590946904,860888.921713088,22.6464288262904,732878.036707875,0.466068789369235,0.000375444916997369,0.00019,0.000375330701168436,4.399999863203e-06,459481571745.658,17670338.4025866,0,0,1,1,1,5590.34616587074,65.5355991090378,9688.74053892518,2754869.98435243
4532,14891696.4865391,0,0,11317.028045696,0,339.798633450065,873.483209160253,3169.17127808996,1056.51532783934,4246.34272923017,1764777.79097168,561607.902264539,431241.769883252,459447540014.167,32952174201.5801,29673.7111180025,13905718.4677034,10385.7988913009,861240.509321969,22.6292156881336,732352.64201285,0.462500739374435,0.000375139210334566,0.00019,0.00037502540133397,4.39999986318973e-06,459368952952.697,17670326.288882,0,0,1,1,1,5584.76445140798,65.5234625034348,9685.31117776978,2757627.46311947
4533,14888954.5369129,0,0,11307.5144132135,0,339.663970923322,873.147700320373,3167.96597755286,1056.26993242678,4243.40201485587,1765601.22506074,561701.928785888,433068.524262615,459334949709.776,33042517435.6661,29685.8209685871,13911365.6121091,10390.0373390055,861591.986683408,22.6118078386861,731730.325199637,0.458892328370859,0.000374777108474811,0.00019,0.000374663720104559,4.3999998631562e-06,459188367925.617,17670314.1790314,0,0,1,1,1,5578.35109526743,65.5113979249555,9680.4495960792,2760371.67810925
4534,14886229.7138848,0,0,11296.3345166901,0,339.479101263776,872.683121891752,3166.29237887818,1055.86826230391,4239.8351621161,1766423.90480897,561796.123272168,434881.840316619,459154403356.241,33132557858.6066,29697.925174251,13917005.9162875,10394.2738109878,861943.30181727,22.5942105805473,731011.275831965,0.455244655515456,0.000374358721717839,0.00019,0.000374245767635262,4.39999986310239e-06,458939907584.175,17670302.0748257,0,0,1,1,1,5571.10846646767,65.499408703204,9674.15802645372,2763101.86839776
4535,14883522.7685973,0,0,11283.4926042269,0,339.244107035048,872.089682917937,3164.15123691992,1055.3105224082,4235.64357832897,1767245.62304475,561890.485351596,436681.169327765,458905991839.92,33222292026.1114,29710.0219467515,13922638.5523296,10398.507681363,862294.402820172,22.5764292740125,730195.712939236,0.451558831924707,0.000373884177508308,0.00019,0.000373771671221587,4.39999986302829e-06,458623683106.115,17670289.9780532,0,0,1,1,1,5563.03917888315,65.4874981432065,9666.43912761007,2765817.27772411
4536,14880834.4463875,0,0,11268.9934157126,0,338.959085728315,871.367630825187,3161.54344580339,1054.59696426669,4230.82885606198,1768066.17298384,561985.014592939,438465.967136291,458589826302.314,33311715947.0198,29722.1095010401,13928262.6950654,10402.738325364,862645.237880955,22.55846933544,729283.88494981,0.447835980336188,0.000373353620396983,0.00019,0.000373241575260715,4.39999986293385e-06,458239825850.901,17670277.890499,0,0,1,1,1,5554.14608996357,65.4756695244463,9657.29598268556,2768517.15471307
4537,14878165.4865707,0,0,11252.8421803946,0,338.62414970169,870.517251267546,3158.47003836411,1053.72788582187,4225.39277227078,1768885.34829099,562079.710505677,440235.694299042,458206038063.842,33400825061.4492,29734.1860557935,13933877.5223067,10406.9651195277,862995.755296101,22.5403362356011,728276.069615324,0.444077234766555,0.000372767211996698,0.00019,0.000372655641207496,4.39999986281905e-06,457788487277.895,17670265.8139442,0,0,1,1,1,5544.43229938924,65.4639260999101,9646.732097426,2771200.7530957
4538,14875516.6222255,0,0,11235.0446143195,0,338.239426115547,869.538867961473,3154.93218554884,1052.70363124473,4219.33728738847,1769702.94314126,562174.572540187,441989.816246578,457754778542.053,33489614217.8213,29746.2498339426,13939482.215089,10411.1874418799,863345.903485084,22.5220354980135,727172.573926091,0.440283740166122,0.000372125130933132,0.00019,0.000372014047525271,4.39999986268381e-06,457269838859.046,17670253.7501661,0,0,1,1,1,5533.90114766355,65.4522710951428,9634.75139825905,2773867.33192802
4539,14872888.5799814,0,0,11215.6069176458,0,337.805056863841,868.432842510168,3150.93119577913,1051.52459073518,4212.6645443663,1770518.75228108,562269.600087942,443727.803438466,457236219164.348,33578077648.7227,29758.2990631987,13945075.9579112,10415.4046721195,863695.631005651,22.5035726972593,725973.734017589,0.436456652070091,0.000371427572790399,0.00019,0.000371316989631495,4.39999986252808e-06,456684071986.159,17670241.7009368,0,0,1,1,1,5522.55621464334,65.4407077073136,9621.35823025463,2776516.15580749
4540,14870282.0798092,0,0,11194.5357718314,0,337.32119850148,867.199574217748,3146.46851427815,1050.19120031006,4205.37686766642,1771332.571089,562364.79248173,445449.131516731,456650551275.291,33666208945.5438,29770.3319765777,13950657.9389743,10419.6161918022,864044.886569034,22.4849534572865,724679.915068069,0.432597136246571,0.000370674750051466,0.00019,0.000370564679838204,4.39999986235177e-06,456031397872.833,17670229.6680234,0,0,1,1,1,5510.40131800825,65.4292391042922,9606.55735497385,2779146.49508746
4541,14867697.8348127,0,0,11171.8383366962,0,336.788022167811,865.839499893398,3141.54572236103,1048.70394157876,4197.47676220736,1772144.19563612,562460.148995884,447153.281457419,455997986038.587,33754001031.8354,29782.3468129213,13956227.3504184,10423.8213845225,864393.619055081,22.4661834496958,723291.511187315,0.42870636834147,0.000369866892033432,0.00019,0.000369757347287332,4.39999986215478e-06,455312047451.14,17670217.6531871,0,0,1,1,1,5497.44051166997,65.4178684237351,9590.35394820836,2781757.62608942
4542,14865136.5510246,0,0,11147.522247363,0,336.205713506272,864.353093645672,3136.16453668952,1047.06334150683,4188.96691226313,1772953.4227462,562555.66884654,448839.739720238,455278754333.792,33841446135.3337,29794.3418174155,13961783.388558,10428.0196360954,864741.777527303,22.4472683920135,721808.945296597,0.424785533520385,0.000369004244817674,0.00019,0.000368895237880912,4.39999986193702e-06,454526271263.111,17670205.6581826,0,0,1,1,1,5483.67808412247,65.4065987721833,9572.75359761142,2784348.83131297
4543,14862598.927203,0,0,11121.5956110788,0,335.574472580263,862.740866667069,3130.3268084913,1045.26997216759,4179.85018031641,1773760.05005543,562651.3511919,450507.998396247,454493106647.849,33928535758.594,29806.3152421064,13967325.2541158,10432.2103347372,865089.311247851,22.4282140459493,720232.668999851,0.420835826107578,0.000368087071174892,0.00019,0.000367978614206155,4.39999986169836e-06,453674339347.131,17670193.6847579,0,0,1,1,1,5469.11855673404,65.3954332241715,9553.76230022263,2786919.39964357
4544,14860085.6546319,0,0,11094.067003917,0,334.894513785307,861.003367009041,3124.0345227446,1043.32445048203,4170.12960586686,1774563.87607182,562747.195132521,452157.555353556,453641312961.509,34015260648.1036,29818.2653464122,13972852.1524547,10436.3928712443,865436.169692382,22.4090262156416,718563.162446105,0.416858449222193,0.000367115650485062,0.00019,0.00036700775545546,4.39999986143868e-06,452756541119.292,17670181.7346536,0,0,1,1,1,5453.76668198232,65.3843748213472,9533.38645988784,2789468.6265579
4545,14857597.4169236,0,0,11064.9454673644,0,334.16606575755,859.141179347585,3117.28979732864,1041.2274379471,4159.80840419499,1775364.70023424,562843.199711617,453787.914380993,452723662630.733,34101610762.211,29830.1903976331,13978363.2938078,10440.5666391716,865782.302564855,22.3897107458894,716800.934183226,0.412854614411757,0.000366090278652336,0.00019,0.000365982957341359,4.39999986115782e-06,451773185249.809,17670169.8096024,0,0,1,1,1,5437.62744163303,65.3734265716025,9511.63288457587,2791995.81432685
